
---------- Begin Simulation Statistics ----------
simSeconds                                   0.788643                       # Number of seconds simulated (Second)
simTicks                                 788643233472                       # Number of ticks simulated (Tick)
finalTick                                788643233472                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2901.18                       # Real time elapsed on the host (Second)
hostTickRate                                271835019                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2863640                       # Number of bytes of host memory used (Byte)
simInsts                                    352844620                       # Number of instructions simulated (Count)
simOps                                      633775695                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   121621                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     218454                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu.numCycles                       2519626945                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.140897                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.140038                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       636348665                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1040                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      635953900                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2298                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2574004                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3210528                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 311                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2515761511                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.252788                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.063694                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                2348534484     93.35%     93.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  20598502      0.82%     94.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  26884940      1.07%     95.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  30190763      1.20%     96.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  31595034      1.26%     97.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  22842190      0.91%     98.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  20457748      0.81%     99.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   9587145      0.38%     99.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   5070705      0.20%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            2515761511                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 2203299     63.18%     63.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     63.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     63.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     63.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     63.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     2      0.00%     63.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     63.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     63.18% # attempts to use FU when none available (Count)
